Serial_Num,Season,Name,ISO_time,Latitude_for_mapping,Longitude_for_mapping
2009268N15331,2009,EIGHT,2009/9/25 18:00,16.1,-31.1
2009268N15331,2009,EIGHT,2009/9/26 0:00,16.7,-32.2
2009268N15331,2009,EIGHT,2009/9/26 6:00,17.2,-33.3
2009268N15331,2009,EIGHT,2009/9/26 12:00,17.8,-34.3
2009268N15331,2009,EIGHT,2009/9/26 18:00,18.6,-35.2
2009271N46317,2009,GRACE,2009/9/27 18:00,46,-43.2
2009271N46317,2009,GRACE,2009/9/28 0:00,45.3,-42.9
2009271N46317,2009,GRACE,2009/9/28 6:00,44.7,-42
2009271N46317,2009,GRACE,2009/9/28 12:00,44,-40.3
2009271N46317,2009,GRACE,2009/9/28 18:00,43.8,-38.7
2009271N46317,2009,GRACE,2009/9/29 0:00,43.6,-37.1
2009271N46317,2009,GRACE,2009/9/29 6:00,43.4,-35.8
2009271N46317,2009,GRACE,2009/9/29 12:00,42.9,-35.3
2009271N46317,2009,GRACE,2009/9/29 18:00,42.3,-35.2
2009271N46317,2009,GRACE,2009/9/30 0:00,41.4,-35.4
2009271N46317,2009,GRACE,2009/9/30 6:00,40.3,-35.3
2009271N46317,2009,GRACE,2009/9/30 12:00,38.7,-34.6
2009271N46317,2009,GRACE,2009/9/30 18:00,37.4,-33.2
2009271N46317,2009,GRACE,2009/10/1 0:00,36.6,-31.5
2009271N46317,2009,GRACE,2009/10/1 6:00,36.7,-29.7
2009271N46317,2009,GRACE,2009/10/1 12:00,37.7,-28.7
2009271N46317,2009,GRACE,2009/10/1 18:00,38.6,-28.5
2009271N46317,2009,GRACE,2009/10/2 0:00,39.3,-28.8
2009271N46317,2009,GRACE,2009/10/2 6:00,39.7,-29.4
2009271N46317,2009,GRACE,2009/10/2 12:00,40.2,-30
2009271N46317,2009,GRACE,2009/10/2 18:00,40.9,-30.4
2009271N46317,2009,GRACE,2009/10/3 0:00,41.4,-31
2009271N46317,2009,GRACE,2009/10/3 6:00,41.4,-31.9
2009271N46317,2009,GRACE,2009/10/3 12:00,40.8,-32.5
2009271N46317,2009,GRACE,2009/10/3 18:00,39.9,-32.3
2009271N46317,2009,GRACE,2009/10/4 0:00,39.1,-31.3
2009271N46317,2009,GRACE,2009/10/4 6:00,38.5,-29.5
2009271N46317,2009,GRACE,2009/10/4 12:00,38.3,-26.8
2009271N46317,2009,GRACE,2009/10/4 18:00,38.8,-23.9
2009271N46317,2009,GRACE,2009/10/5 0:00,40.2,-21.3
2009271N46317,2009,GRACE,2009/10/5 6:00,42,-19
2009271N46317,2009,GRACE,2009/10/5 12:00,44.3,-17.1
2009271N46317,2009,GRACE,2009/10/5 18:00,46.6,-15.5
2009271N46317,2009,GRACE,2009/10/6 0:00,48.8,-14.3
2009271N46317,2009,GRACE,2009/10/6 6:00,50,-12.7
2009271N46317,2009,GRACE,2009/10/6 12:00,50.4,-10.6
2009271N46317,2009,GRACE,2009/10/6 18:00,50.8,-7.7
2009279N15311,2009,HENRI,2009/10/6 0:00,15.1,-49.2
2009279N15311,2009,HENRI,2009/10/6 6:00,16.1,-50.5
2009279N15311,2009,HENRI,2009/10/6 12:00,17,-51.9
2009279N15311,2009,HENRI,2009/10/6 18:00,17.6,-53.4
2009279N15311,2009,HENRI,2009/10/7 0:00,18,-54.6
2009279N15311,2009,HENRI,2009/10/7 6:00,18.3,-55.7
2009279N15311,2009,HENRI,2009/10/7 12:00,18.7,-56.8
2009279N15311,2009,HENRI,2009/10/7 18:00,19,-57.9
2009279N15311,2009,HENRI,2009/10/8 0:00,19.3,-59.1
2009279N15311,2009,HENRI,2009/10/8 6:00,19.6,-60.3
2009279N15311,2009,HENRI,2009/10/8 12:00,20,-61.4
2009279N15311,2009,HENRI,2009/10/8 18:00,20.3,-62.2
2009279N15311,2009,HENRI,2009/10/9 0:00,20.5,-62.9
2009279N15311,2009,HENRI,2009/10/9 6:00,20.6,-63.5
2009279N15311,2009,HENRI,2009/10/9 12:00,20.7,-64.1
2009279N15311,2009,HENRI,2009/10/9 18:00,20.9,-64.9
2009279N15311,2009,HENRI,2009/10/10 0:00,21,-65.7
2009279N15311,2009,HENRI,2009/10/10 6:00,20.9,-66.7
2009279N15311,2009,HENRI,2009/10/10 12:00,20.6,-67.6
2009279N15311,2009,HENRI,2009/10/10 18:00,20.3,-68.5
2009279N15311,2009,HENRI,2009/10/11 0:00,20.2,-69.4
2009279N15311,2009,HENRI,2009/10/11 6:00,20.1,-70.5
2009279N15311,2009,HENRI,2009/10/11 12:00,20.2,-71.7
2009308N11279,2009,IDA,2009/11/4 6:00,11,-81.3
2009308N11279,2009,IDA,2009/11/4 12:00,11.4,-81.8
2009308N11279,2009,IDA,2009/11/4 18:00,11.8,-82.3
2009308N11279,2009,IDA,2009/11/5 0:00,12.3,-82.8
2009308N11279,2009,IDA,2009/11/5 6:00,12.6,-83.3
2009308N11279,2009,IDA,2009/11/5 12:00,12.9,-83.6
2009308N11279,2009,IDA,2009/11/5 18:00,13.2,-83.8
2009308N11279,2009,IDA,2009/11/6 0:00,13.6,-83.9
2009308N11279,2009,IDA,2009/11/6 6:00,14.1,-84
2009308N11279,2009,IDA,2009/11/6 12:00,14.7,-83.9
2009308N11279,2009,IDA,2009/11/6 18:00,15.4,-83.9
2009308N11279,2009,IDA,2009/11/7 0:00,16.1,-84
2009308N11279,2009,IDA,2009/11/7 6:00,16.8,-84
2009308N11279,2009,IDA,2009/11/7 12:00,17.7,-84
2009308N11279,2009,IDA,2009/11/7 18:00,18.7,-84.1
2009308N11279,2009,IDA,2009/11/8 0:00,19.5,-84.5
2009308N11279,2009,IDA,2009/11/8 6:00,20.1,-85.3
2009308N11279,2009,IDA,2009/11/8 12:00,20.9,-85.8
2009308N11279,2009,IDA,2009/11/8 18:00,21.9,-86.2
2009308N11279,2009,IDA,2009/11/9 0:00,23,-86.5
2009308N11279,2009,IDA,2009/11/9 6:00,24.4,-87.5
2009308N11279,2009,IDA,2009/11/9 12:00,26.3,-88.3
2009308N11279,2009,IDA,2009/11/9 18:00,27.9,-88.6
2009308N11279,2009,IDA,2009/11/9 21:00,28.5,-88.7
2009308N11279,2009,IDA,2009/11/10 0:00,28.9,-88.7
2009308N11279,2009,IDA,2009/11/10 6:00,29.8,-88.6
2009308N11279,2009,IDA,2009/11/10 9:00,30.1,-88.3
2009308N11279,2009,IDA,2009/11/10 12:00,30.3,-88
2009308N11279,2009,IDA,2009/11/10 18:00,30.6,-87.2
2009308N11279,2009,IDA,2009/11/11 0:00,30.6,-86.3
2009308N11279,2009,IDA,2009/11/11 6:00,30.8,-85.5
2010176N16278,2010,ALEX,2010/6/24 18:00,15.9,-82
2010176N16278,2010,ALEX,2010/6/25 0:00,16,-82.1
2010176N16278,2010,ALEX,2010/6/25 6:00,16.1,-82.3
2010176N16278,2010,ALEX,2010/6/25 12:00,16.2,-82.5
2010176N16278,2010,ALEX,2010/6/25 18:00,16.4,-83.1
2010176N16278,2010,ALEX,2010/6/26 0:00,16.6,-83.9
2010176N16278,2010,ALEX,2010/6/26 6:00,16.7,-84.9
2010176N16278,2010,ALEX,2010/6/26 12:00,16.9,-86.1
2010176N16278,2010,ALEX,2010/6/26 18:00,17.2,-87.2
2010176N16278,2010,ALEX,2010/6/27 0:00,17.5,-88.2
2010176N16278,2010,ALEX,2010/6/27 6:00,18,-89.1
2010176N16278,2010,ALEX,2010/6/27 12:00,18.5,-90
2010176N16278,2010,ALEX,2010/6/27 18:00,18.9,-90.7
2010176N16278,2010,ALEX,2010/6/28 0:00,19.2,-91.1
2010176N16278,2010,ALEX,2010/6/28 6:00,19.5,-91.4
2010176N16278,2010,ALEX,2010/6/28 12:00,20,-91.6
2010176N16278,2010,ALEX,2010/6/28 18:00,20.3,-91.7
2010176N16278,2010,ALEX,2010/6/29 0:00,20.7,-91.7
2010176N16278,2010,ALEX,2010/6/29 6:00,21.5,-91.9
2010176N16278,2010,ALEX,2010/6/29 12:00,22.4,-92.7
2010176N16278,2010,ALEX,2010/6/29 18:00,22.9,-93.6
2010176N16278,2010,ALEX,2010/6/30 0:00,23,-94.4
2010176N16278,2010,ALEX,2010/6/30 6:00,23.1,-94.8
2010176N16278,2010,ALEX,2010/6/30 12:00,23.5,-95.2
2010176N16278,2010,ALEX,2010/6/30 15:00,24,-95.5
2010176N16278,2010,ALEX,2010/6/30 18:00,24.3,-96.2
2010176N16278,2010,ALEX,2010/7/1 0:00,24.3,-97.3
2010176N16278,2010,ALEX,2010/7/1 2:00,24.2,-97.7
2010176N16278,2010,ALEX,2010/7/1 6:00,24.1,-98.4
2010176N16278,2010,ALEX,2010/7/1 12:00,23.5,-99.5
2010176N16278,2010,ALEX,2010/7/1 18:00,23.1,-100.7
2010176N16278,2010,ALEX,2010/7/2 0:00,23.2,-101.9
2010188N22269,2010,TWO,2010/7/7 6:00,21.5,-91.1
2010188N22269,2010,TWO,2010/7/7 12:00,22.1,-92
2010188N22269,2010,TWO,2010/7/7 18:00,22.8,-92.8
2010188N22269,2010,TWO,2010/7/8 0:00,23.7,-93.7
2010188N22269,2010,TWO,2010/7/8 6:00,24.7,-95
2010188N22269,2010,TWO,2010/7/8 12:00,26.1,-96.6
2010188N22269,2010,TWO,2010/7/8 14:00,26.1,-97.1
2010188N22269,2010,TWO,2010/7/8 18:00,26.1,-97.8
2010188N22269,2010,TWO,2010/7/9 0:00,25.9,-98.8
2010188N22269,2010,TWO,2010/7/9 6:00,26.1,-99.7
2010188N22269,2010,TWO,2010/7/9 12:00,26.5,-100.6
2010188N22269,2010,TWO,2010/7/9 18:00,27.3,-101.3
2010188N22269,2010,TWO,2010/7/10 0:00,28.1,-102.2
2010203N22286,2010,BONNIE,2010/7/22 6:00,21.5,-73.8
2010203N22286,2010,BONNIE,2010/7/22 12:00,21.7,-74.4
2010203N22286,2010,BONNIE,2010/7/22 18:00,22.2,-74.9
2010203N22286,2010,BONNIE,2010/7/22 23:15,23,-75.7
2010203N22286,2010,BONNIE,2010/7/23 0:00,23.1,-75.9
2010203N22286,2010,BONNIE,2010/7/23 5:15,23.7,-77.5
2010203N22286,2010,BONNIE,2010/7/23 6:00,23.8,-77.8
2010203N22286,2010,BONNIE,2010/7/23 12:00,24.8,-79.7
2010203N22286,2010,BONNIE,2010/7/23 14:30,25.4,-80.2
2010203N22286,2010,BONNIE,2010/7/23 18:00,25.8,-81.1
2010203N22286,2010,BONNIE,2010/7/24 0:00,26.3,-82.6
2010203N22286,2010,BONNIE,2010/7/24 6:00,26.7,-84.4
2010203N22286,2010,BONNIE,2010/7/24 12:00,27.5,-85.9
2010203N22286,2010,BONNIE,2010/7/24 18:00,28.1,-87.1
2010203N22286,2010,BONNIE,2010/7/25 0:00,28.6,-88.3
2010203N22286,2010,BONNIE,2010/7/25 6:00,29.2,-89.5
2010203N22286,2010,BONNIE,2010/7/25 12:00,29.8,-90.5
2010203N22286,2010,BONNIE,2010/7/25 18:00,30.1,-91
2010215N13319,2010,COLIN,2010/8/2 12:00,12.5,-40.7
2010215N13319,2010,COLIN,2010/8/2 18:00,12.9,-42.4
2010215N13319,2010,COLIN,2010/8/3 0:00,13.3,-44.4
2010215N13319,2010,COLIN,2010/8/3 6:00,13.7,-46.6
2010215N13319,2010,COLIN,2010/8/3 12:00,14.3,-49.3
2010215N13319,2010,COLIN,2010/8/3 18:00,15.3,-52.2
2010215N13319,2010,COLIN,2010/8/4 0:00,16.1,-54.8
2010215N13319,2010,COLIN,2010/8/4 6:00,17,-57.2
2010215N13319,2010,COLIN,2010/8/4 12:00,18,-59.5
2010215N13319,2010,COLIN,2010/8/4 18:00,19.2,-61.1
2010215N13319,2010,COLIN,2010/8/5 0:00,20.4,-62.5
2010215N13319,2010,COLIN,2010/8/5 6:00,21.7,-63.7
2010215N13319,2010,COLIN,2010/8/5 12:00,23,-64.9
2010215N13319,2010,COLIN,2010/8/5 18:00,24.4,-65.8
2010215N13319,2010,COLIN,2010/8/5 21:00,25,-66.1
2010215N13319,2010,COLIN,2010/8/6 0:00,25.6,-66.6
2010215N13319,2010,COLIN,2010/8/6 6:00,26.4,-67.2
2010215N13319,2010,COLIN,2010/8/6 12:00,27,-67.1
2010215N13319,2010,COLIN,2010/8/6 18:00,27.7,-66.9
2010215N13319,2010,COLIN,2010/8/7 0:00,28.5,-66.6
2010215N13319,2010,COLIN,2010/8/7 6:00,28.9,-66.4
2010215N13319,2010,COLIN,2010/8/7 12:00,29.1,-66.2
2010215N13319,2010,COLIN,2010/8/7 18:00,29.3,-65.9
2010215N13319,2010,COLIN,2010/8/8 0:00,29.7,-65.7
2010215N13319,2010,COLIN,2010/8/8 6:00,30.3,-65.7
2010222N26277,2010,FIVE,2010/8/10 6:00,25.7,-83
2010222N26277,2010,FIVE,2010/8/10 12:00,25.7,-83.3
2010222N26277,2010,FIVE,2010/8/10 18:00,25.9,-83.7
2010222N26277,2010,FIVE,2010/8/11 0:00,26.1,-84.1
2010222N26277,2010,FIVE,2010/8/11 6:00,26.5,-85
2010222N26277,2010,FIVE,2010/8/11 12:00,27.1,-86.1
2010222N26277,2010,FIVE,2010/8/11 18:00,28,-87.5
2010222N26277,2010,FIVE,2010/8/12 0:00,29,-88.4
2010222N26277,2010,FIVE,2010/8/12 6:00,29.4,-88.8
2010222N26277,2010,FIVE,2010/8/12 12:00,29.7,-89
2010222N26277,2010,FIVE,2010/8/12 18:00,29.8,-89
2010222N26277,2010,FIVE,2010/8/13 0:00,30,-88.9
2010222N26277,2010,FIVE,2010/8/13 6:00,30.4,-88.8
2010222N26277,2010,FIVE,2010/8/13 12:00,30.8,-88.6
2010222N26277,2010,FIVE,2010/8/13 18:00,31.4,-88
2010222N26277,2010,FIVE,2010/8/14 0:00,32,-87.3
2010222N26277,2010,FIVE,2010/8/14 6:00,32.5,-86.5
2010222N26277,2010,FIVE,2010/8/14 12:00,32.8,-85.9
2010222N26277,2010,FIVE,2010/8/14 18:00,33,-85.4
2010222N26277,2010,FIVE,2010/8/15 0:00,32.8,-85
2010222N26277,2010,FIVE,2010/8/15 6:00,32.5,-84.9
2010222N26277,2010,FIVE,2010/8/15 12:00,32,-85
2010222N26277,2010,FIVE,2010/8/15 18:00,31.5,-85.1
2010222N26277,2010,FIVE,2010/8/16 0:00,30.8,-85.3
2010222N26277,2010,FIVE,2010/8/16 6:00,30,-85.6
2010222N26277,2010,FIVE,2010/8/16 12:00,29.3,-86
2010222N26277,2010,FIVE,2010/8/16 18:00,29.3,-86.8
2010222N26277,2010,FIVE,2010/8/17 0:00,29.6,-87.7
2010222N26277,2010,FIVE,2010/8/17 6:00,30,-88.6
2010222N26277,2010,FIVE,2010/8/17 12:00,30.7,-89.4
2010222N26277,2010,FIVE,2010/8/17 18:00,31.3,-90.3
2010222N26277,2010,FIVE,2010/8/18 0:00,31.7,-91
2010234N11329,2010,DANIELLE,2010/8/21 12:00,10.7,-31.1
2010234N11329,2010,DANIELLE,2010/8/21 18:00,11,-31.7
2010234N11329,2010,DANIELLE,2010/8/22 0:00,11.4,-32.4
2010234N11329,2010,DANIELLE,2010/8/22 6:00,11.8,-33.1
2010234N11329,2010,DANIELLE,2010/8/22 12:00,12.4,-33.9
2010234N11329,2010,DANIELLE,2010/8/22 18:00,13.2,-34.8
2010234N11329,2010,DANIELLE,2010/8/23 0:00,13.8,-35.9
2010234N11329,2010,DANIELLE,2010/8/23 6:00,14.2,-37.4
2010234N11329,2010,DANIELLE,2010/8/23 12:00,14.7,-39.1
2010234N11329,2010,DANIELLE,2010/8/23 18:00,15.2,-40.9
2010234N11329,2010,DANIELLE,2010/8/24 0:00,15.4,-42.6
2010234N11329,2010,DANIELLE,2010/8/24 6:00,15.6,-44.2
2010234N11329,2010,DANIELLE,2010/8/24 12:00,16.2,-45.8
2010234N11329,2010,DANIELLE,2010/8/24 18:00,17,-47.5
2010234N11329,2010,DANIELLE,2010/8/25 0:00,17.7,-49
2010234N11329,2010,DANIELLE,2010/8/25 6:00,18.4,-50.4
2010234N11329,2010,DANIELLE,2010/8/25 12:00,19.4,-51.6
2010234N11329,2010,DANIELLE,2010/8/25 18:00,20.7,-52.6
2010234N11329,2010,DANIELLE,2010/8/26 0:00,22,-53.6
2010234N11329,2010,DANIELLE,2010/8/26 6:00,23.1,-54.6
2010234N11329,2010,DANIELLE,2010/8/26 12:00,24,-55.4
2010234N11329,2010,DANIELLE,2010/8/26 18:00,24.8,-56.4
2010234N11329,2010,DANIELLE,2010/8/27 0:00,25.6,-57.3
2010234N11329,2010,DANIELLE,2010/8/27 6:00,26.2,-58.3
2010234N11329,2010,DANIELLE,2010/8/27 12:00,26.5,-59.3
2010234N11329,2010,DANIELLE,2010/8/27 18:00,27.1,-60.1
2010234N11329,2010,DANIELLE,2010/8/28 0:00,27.7,-60.5
2010234N11329,2010,DANIELLE,2010/8/28 6:00,28.3,-61
2010234N11329,2010,DANIELLE,2010/8/28 12:00,28.9,-60.8
2010234N11329,2010,DANIELLE,2010/8/28 18:00,29.6,-60.2
2010234N11329,2010,DANIELLE,2010/8/29 0:00,30.9,-59.2
2010234N11329,2010,DANIELLE,2010/8/29 6:00,32.4,-57.9
2010234N11329,2010,DANIELLE,2010/8/29 12:00,34.7,-56.2
2010234N11329,2010,DANIELLE,2010/8/29 18:00,37.3,-55
2010234N11329,2010,DANIELLE,2010/8/30 0:00,38.7,-53.8
2010234N11329,2010,DANIELLE,2010/8/30 6:00,40,-52.8
2010234N11329,2010,DANIELLE,2010/8/30 12:00,40.6,-51.6
2010234N11329,2010,DANIELLE,2010/8/30 18:00,41,-50.2
2010234N11329,2010,DANIELLE,2010/8/31 0:00,41.1,-48
2010234N11329,2010,DANIELLE,2010/8/31 6:00,41.2,-44.8
2010234N11329,2010,DANIELLE,2010/8/31 12:00,41.3,-41
2010234N11329,2010,DANIELLE,2010/8/31 18:00,42.1,-35.9
2010234N11329,2010,DANIELLE,2010/9/1 0:00,43.5,-30.4
2010234N11329,2010,DANIELLE,2010/9/1 6:00,44.8,-26.3
2010234N11329,2010,DANIELLE,2010/9/1 12:00,46.2,-24
2010234N11329,2010,DANIELLE,2010/9/1 18:00,47.9,-22
2010234N11329,2010,DANIELLE,2010/9/2 0:00,49.5,-20.7
2010234N11329,2010,DANIELLE,2010/9/2 6:00,51.1,-19.9
2010234N11329,2010,DANIELLE,2010/9/2 12:00,53,-20.3
2010234N11329,2010,DANIELLE,2010/9/2 18:00,55,-21.5
2010234N11329,2010,DANIELLE,2010/9/3 0:00,57.5,-23
2010236N12341,2010,EARL,2010/8/24 0:00,12.4,-19.3
2010236N12341,2010,EARL,2010/8/24 6:00,12.8,-20.9
2010236N12341,2010,EARL,2010/8/24 12:00,13.2,-22.6
2010236N12341,2010,EARL,2010/8/24 18:00,13.6,-24.3
2010236N12341,2010,EARL,2010/8/25 0:00,13.9,-26
2010236N12341,2010,EARL,2010/8/25 6:00,14.1,-27.8
2010236N12341,2010,EARL,2010/8/25 12:00,14.3,-29.7
2010236N12341,2010,EARL,2010/8/25 18:00,14.5,-31.5
2010236N12341,2010,EARL,2010/8/26 0:00,14.7,-33
2010236N12341,2010,EARL,2010/8/26 6:00,14.9,-34.5
2010236N12341,2010,EARL,2010/8/26 12:00,15.1,-36
2010236N12341,2010,EARL,2010/8/26 18:00,15.3,-37.7
2010236N12341,2010,EARL,2010/8/27 0:00,15.5,-39.4
2010236N12341,2010,EARL,2010/8/27 6:00,15.7,-41.2
2010236N12341,2010,EARL,2010/8/27 12:00,15.8,-43.1
2010236N12341,2010,EARL,2010/8/27 18:00,15.9,-45
2010236N12341,2010,EARL,2010/8/28 0:00,16,-47
2010236N12341,2010,EARL,2010/8/28 6:00,16.1,-49
2010236N12341,2010,EARL,2010/8/28 12:00,16.2,-51
2010236N12341,2010,EARL,2010/8/28 18:00,16.3,-53
2010236N12341,2010,EARL,2010/8/29 0:00,16.5,-54.8
2010236N12341,2010,EARL,2010/8/29 6:00,16.7,-56.5
2010236N12341,2010,EARL,2010/8/29 12:00,17,-58
2010236N12341,2010,EARL,2010/8/29 18:00,17.3,-59.3
2010236N12341,2010,EARL,2010/8/30 0:00,17.7,-60.6
2010236N12341,2010,EARL,2010/8/30 6:00,18.1,-61.9
2010236N12341,2010,EARL,2010/8/30 12:00,18.5,-63.1
2010236N12341,2010,EARL,2010/8/30 18:00,19,-64.2
2010236N12341,2010,EARL,2010/8/31 0:00,19.6,-65.3
2010236N12341,2010,EARL,2010/8/31 6:00,20.2,-66.4
2010236N12341,2010,EARL,2010/8/31 12:00,20.9,-67.5
2010236N12341,2010,EARL,2010/8/31 18:00,21.6,-68.4
2010236N12341,2010,EARL,2010/9/1 0:00,22.5,-69.4
2010236N12341,2010,EARL,2010/9/1 6:00,23.6,-70.5
2010236N12341,2010,EARL,2010/9/1 12:00,24.7,-71.6
2010236N12341,2010,EARL,2010/9/1 18:00,25.9,-72.7
2010236N12341,2010,EARL,2010/9/2 0:00,27.2,-73.5
2010236N12341,2010,EARL,2010/9/2 6:00,28.6,-74.3
2010236N12341,2010,EARL,2010/9/2 12:00,30.1,-74.8
2010236N12341,2010,EARL,2010/9/2 18:00,31.7,-75.1
2010236N12341,2010,EARL,2010/9/3 0:00,33,-74.9
2010236N12341,2010,EARL,2010/9/3 6:00,34.5,-74.2
2010236N12341,2010,EARL,2010/9/3 12:00,36.1,-73.4
2010236N12341,2010,EARL,2010/9/3 18:00,37.6,-72.2
2010236N12341,2010,EARL,2010/9/4 0:00,39.1,-70.6
2010236N12341,2010,EARL,2010/9/4 6:00,40.7,-68.4
2010236N12341,2010,EARL,2010/9/4 12:00,43,-65.7
2010236N12341,2010,EARL,2010/9/4 15:00,44.3,-64.5
2010236N12341,2010,EARL,2010/9/4 18:00,45.5,-63.2
2010236N12341,2010,EARL,2010/9/4 19:00,46,-62.7
2010236N12341,2010,EARL,2010/9/5 0:00,48.4,-60.2
2010236N12341,2010,EARL,2010/9/5 6:00,50.6,-57.5
2010236N12341,2010,EARL,2010/9/5 12:00,52.4,-55.4
2010236N12341,2010,EARL,2010/9/5 18:00,54,-54.1
2010236N12341,2010,EARL,2010/9/6 0:00,55.7,-53.5
2010242N14318,2010,FIONA,2010/8/30 0:00,14,-41.8
2010242N14318,2010,FIONA,2010/8/30 6:00,14.1,-43.8
2010242N14318,2010,FIONA,2010/8/30 12:00,14.4,-45.7
2010242N14318,2010,FIONA,2010/8/30 18:00,14.9,-47.7
2010242N14318,2010,FIONA,2010/8/31 0:00,15.5,-50
2010242N14318,2010,FIONA,2010/8/31 6:00,15.9,-52.5
2010242N14318,2010,FIONA,2010/8/31 12:00,16.1,-54.8
2010242N14318,2010,FIONA,2010/8/31 18:00,16.3,-56.9
2010242N14318,2010,FIONA,2010/9/1 0:00,16.6,-58.5
2010242N14318,2010,FIONA,2010/9/1 6:00,17.2,-59.8
2010242N14318,2010,FIONA,2010/9/1 12:00,18.2,-61
2010242N14318,2010,FIONA,2010/9/1 18:00,19.5,-62.5
2010242N14318,2010,FIONA,2010/9/2 0:00,21,-63.8
2010242N14318,2010,FIONA,2010/9/2 6:00,22.3,-64.9
2010242N14318,2010,FIONA,2010/9/2 12:00,23.6,-65.9
2010242N14318,2010,FIONA,2010/9/2 18:00,25,-66.6
2010242N14318,2010,FIONA,2010/9/3 0:00,26.3,-67
2010242N14318,2010,FIONA,2010/9/3 6:00,27.5,-67
2010242N14318,2010,FIONA,2010/9/3 12:00,28.5,-66.7
2010242N14318,2010,FIONA,2010/9/3 18:00,29.6,-66
2010242N14318,2010,FIONA,2010/9/4 0:00,30.7,-65
2010242N14318,2010,FIONA,2010/9/4 6:00,31.8,-63.9
2010242N14318,2010,FIONA,2010/9/4 12:00,32.9,-62.9
2010242N14318,2010,FIONA,2010/9/4 18:00,34.1,-62
2010244N12328,2010,GASTON,2010/9/1 0:00,12.2,-32.2
2010244N12328,2010,GASTON,2010/9/1 6:00,12.4,-33.6
2010244N12328,2010,GASTON,2010/9/1 12:00,12.7,-35
2010244N12328,2010,GASTON,2010/9/1 18:00,12.9,-36.1
2010244N12328,2010,GASTON,2010/9/2 0:00,13.1,-37.2
2010244N12328,2010,GASTON,2010/9/2 6:00,13.2,-38
2010244N12328,2010,GASTON,2010/9/2 12:00,13.3,-38.8
2010244N12328,2010,GASTON,2010/9/2 18:00,13.5,-39.5
2010244N12328,2010,GASTON,2010/9/3 0:00,13.8,-40.1
2010244N12328,2010,GASTON,2010/9/3 6:00,14.1,-40.6
2010244N12328,2010,GASTON,2010/9/3 12:00,14.5,-41.3
2010244N12328,2010,GASTON,2010/9/3 18:00,15,-42
2010244N12328,2010,GASTON,2010/9/4 0:00,15.4,-43
2010244N12328,2010,GASTON,2010/9/4 6:00,15.9,-44.2
2010244N12328,2010,GASTON,2010/9/4 12:00,16.3,-45.5
2010244N12328,2010,GASTON,2010/9/4 18:00,16.5,-46.6
2010244N12328,2010,GASTON,2010/9/5 0:00,16.7,-47.7
2010244N12328,2010,GASTON,2010/9/5 6:00,16.8,-48.8
2010244N12328,2010,GASTON,2010/9/5 12:00,16.9,-50
2010244N12328,2010,GASTON,2010/9/5 18:00,17,-51.2
2010244N12328,2010,GASTON,2010/9/6 0:00,17.1,-52.6
2010244N12328,2010,GASTON,2010/9/6 6:00,17.3,-54
2010244N12328,2010,GASTON,2010/9/6 12:00,17.4,-55.5
2010244N12328,2010,GASTON,2010/9/6 18:00,17.5,-57.2
2010244N12328,2010,GASTON,2010/9/7 0:00,17.4,-59
2010244N12328,2010,GASTON,2010/9/7 6:00,17.1,-60.8
2010244N12328,2010,GASTON,2010/9/7 12:00,16.8,-62.7
2010244N12328,2010,GASTON,2010/9/7 18:00,16.8,-64.6
2010244N12328,2010,GASTON,2010/9/8 0:00,17,-66.3
2010244N12328,2010,GASTON,2010/9/8 6:00,17.4,-67.7
2010251N14337,2010,IGOR,2010/9/8 6:00,14,-22.7
2010251N14337,2010,IGOR,2010/9/8 12:00,13.8,-23.3
2010251N14337,2010,IGOR,2010/9/8 18:00,13.8,-23.7
2010251N14337,2010,IGOR,2010/9/9 0:00,13.8,-24.1
2010251N14337,2010,IGOR,2010/9/9 6:00,13.9,-24.8
2010251N14337,2010,IGOR,2010/9/9 12:00,14.2,-25.5
2010251N14337,2010,IGOR,2010/9/9 18:00,14.7,-26.4
2010251N14337,2010,IGOR,2010/9/10 0:00,15.4,-27.5
2010251N14337,2010,IGOR,2010/9/10 6:00,15.9,-28.7
2010251N14337,2010,IGOR,2010/9/10 12:00,16.3,-30.4
2010251N14337,2010,IGOR,2010/9/10 18:00,16.6,-32.5
2010251N14337,2010,IGOR,2010/9/11 0:00,16.9,-34.8
2010251N14337,2010,IGOR,2010/9/11 6:00,17.1,-37
2010251N14337,2010,IGOR,2010/9/11 12:00,17.3,-38.7
2010251N14337,2010,IGOR,2010/9/11 18:00,17.4,-40.4
2010251N14337,2010,IGOR,2010/9/12 0:00,17.6,-42
2010251N14337,2010,IGOR,2010/9/12 6:00,17.7,-43.5
2010251N14337,2010,IGOR,2010/9/12 12:00,17.7,-44.9
2010251N14337,2010,IGOR,2010/9/12 18:00,17.7,-46.1
2010251N14337,2010,IGOR,2010/9/13 0:00,17.7,-47.3
2010251N14337,2010,IGOR,2010/9/13 6:00,17.6,-48.3
2010251N14337,2010,IGOR,2010/9/13 12:00,17.6,-49.3
2010251N14337,2010,IGOR,2010/9/13 18:00,17.6,-50.2
2010251N14337,2010,IGOR,2010/9/14 0:00,17.7,-50.9
2010251N14337,2010,IGOR,2010/9/14 6:00,17.9,-51.5
2010251N14337,2010,IGOR,2010/9/14 12:00,18.2,-52.1
2010251N14337,2010,IGOR,2010/9/14 18:00,18.6,-52.8
2010251N14337,2010,IGOR,2010/9/15 0:00,18.9,-53.5
